Monat,Wochentag,Uhrzeit,PH Coesfelder Kreuz,PH Theater,PP Hörsterplatz,PH Alter Steinweg,Busparkplatz,PP Schlossplatz Nord,PP Schlossplatz Süd,PH Aegidii,PP Georgskommende,PH Münster Arkaden,PH Karstadt,PH Stubengasse,PH Bremer Platz,PH Engelenschanze,PH Bahnhofstraße,PH Cineplex,PH Stadthaus 3
2,Freitag,05:15,ges,ges,ges,346,ges,ges,ges,ges,ges,ges,ges,ges,196,ges,ges,534,266
2,Freitag,05:30,ges,ges,ges,346,ges,ges,ges,ges,ges,ges,ges,ges,196,ges,ges,534,266
2,Freitag,05:45,ges,ges,ges,346,ges,ges,ges,ges,ges,ges,ges,ges,196,ges,ges,534,266
2,Freitag,06:00,ges,ges,ges,349,ges,ges,ges,ges,ges,ges,ges,ges,201,ges,214,548,270
2,Freitag,06:15,ges,ges,ges,346,ges,ges,ges,ges,ges,ges,ges,ges,196,ges,215,534,266
2,Freitag,06:30,ges,ges,ges,346,ges,ges,ges,ges,ges,ges,ges,ges,196,ges,215,534,266
2,Freitag,06:45,ges,ges,ges,346,ges,ges,ges,ges,ges,ges,ges,ges,196,ges,215,534,266
2,Freitag,07:00,ges,656,167,346,54,92,282,672,244,ges,ges,234,196,334,215,534,266
2,Freitag,07:15,ges,648,167,337,54,158,282,666,244,ges,ges,216,187,323,207,553,223
2,Freitag,07:30,ges,641,169,331,57,186,282,661,243,ges,133,213,185,320,207,547,220
2,Freitag,07:45,ges,629,162,324,57,158,282,651,242,ges,132,208,181,316,205,538,216
2,Freitag,08:00,ges,614,152,307,56,120,282,634,239,150,132,200,179,306,203,529,214
2,Freitag,08:15,ges,602,144,292,56,158,282,618,235,148,151,195,174,301,199,518,209
2,Freitag,08:30,ges,586,136,280,56,158,282,598,232,137,150,187,169,293,190,510,204
2,Freitag,08:45,ges,577,128,269,55,186,282,581,225,129,149,176,160,286,184,504,204
2,Freitag,09:00,ges,560,113,259,54,186,282,559,219,116,148,166,157,276,181,496,199
2,Freitag,09:15,ges,546,97,246,51,186,282,540,214,104,147,155,153,268,178,492,195
2,Freitag,09:30,ges,537,86,226,52,158,282,524,211,89,145,144,154,253,173,490,196
2,Freitag,09:45,ges,516,72,198,50,158,282,503,206,70,144,132,154,242,164,488,194
2,Freitag,10:00,ges,495,50,167,50,186,282,472,201,50,140,114,154,230,162,486,192
2,Freitag,10:15,ges,483,33,145,49,186,258,445,196,30,136,100,153,226,157,484,190
2,Freitag,10:30,ges,474,9,132,47,94,258,428,191,17,133,87,149,219,155,480,187
2,Freitag,10:45,ges,461,0,112,44,186,232,407,188,7,128,73,149,211,153,479,186
2,Freitag,11:00,ges,444,0,90,43,186,232,388,180,0,125,63,151,206,148,476,182
2,Freitag,11:15,ges,439,2,78,41,158,182,377,181,0,123,64,147,204,148,473,180
2,Freitag,11:30,ges,434,3,70,41,186,182,364,176,0,122,64,144,204,148,471,179
2,Freitag,11:45,ges,430,4,61,40,186,182,360,173,0,126,62,139,205,148,470,176
2,Freitag,12:00,ges,423,2,55,37,186,182,351,173,0,125,64,136,206,150,470,178
2,Freitag,12:15,ges,424,8,60,38,186,170,346,178,2,125,70,140,216,149,466,185
2,Freitag,12:30,ges,423,12,68,37,186,170,346,178,2,125,79,138,219,156,458,189
2,Freitag,12:45,ges,420,17,72,37,186,170,349,173,3,126,88,134,222,157,450,193
2,Freitag,13:00,ges,423,17,78,37,186,170,351,178,6,126,92,124,225,167,440,197
2,Freitag,13:15,ges,431,26,89,37,148,170,358,179,6,128,103,122,232,168,430,200
2,Freitag,13:30,ges,442,27,99,36,186,170,363,182,8,128,112,123,246,176,426,204
2,Freitag,13:45,ges,448,32,110,36,186,170,373,182,6,130,118,136,251,177,418,206
2,Freitag,14:00,ges,457,32,114,36,186,170,377,180,4,131,114,137,252,178,408,206
2,Freitag,14:15,ges,465,32,121,37,158,170,377,183,11,129,112,142,253,184,395,210
2,Freitag,14:30,ges,475,36,126,38,186,170,383,184,9,130,111,144,258,181,386,210
2,Freitag,14:45,ges,476,32,126,38,186,170,383,188,8,130,108,148,262,180,381,212
2,Freitag,15:00,ges,476,24,124,38,186,170,383,184,7,132,110,148,260,178,380,210
2,Freitag,15:15,ges,477,22,128,38,186,170,388,185,8,133,107,152,261,178,379,210
2,Freitag,15:30,ges,482,17,119,39,130,170,393,183,4,133,106,152,257,180,379,210
2,Freitag,15:45,ges,488,14,121,40,158,170,390,182,4,133,104,150,249,179,380,212
2,Freitag,16:00,ges,485,12,109,40,186,170,388,180,9,132,97,154,248,175,380,210
2,Freitag,16:15,ges,488,12,107,40,186,170,395,180,6,132,94,155,249,174,382,214
2,Freitag,16:30,ges,493,12,108,38,158,170,400,180,4,134,102,159,243,171,380,216
2,Freitag,16:45,ges,493,15,106,36,186,170,394,180,7,134,95,157,238,162,380,218
2,Freitag,17:00,ges,493,15,101,35,186,150,398,179,12,133,91,153,232,157,381,219
2,Freitag,17:15,ges,496,21,96,36,158,150,413,178,17,135,98,154,230,154,383,223
2,Freitag,17:30,ges,496,21,90,35,186,150,428,178,17,135,104,150,224,150,383,224
2,Freitag,17:45,ges,492,26,93,32,158,150,438,180,19,135,109,148,216,143,386,225
2,Freitag,18:00,ges,490,33,99,31,186,150,453,179,26,137,112,147,215,136,380,223
2,Freitag,18:15,ges,500,39,106,31,186,150,466,183,27,140,116,144,217,132,382,222
2,Freitag,18:30,ges,512,50,114,30,158,150,478,189,36,143,123,144,222,137,379,224
2,Freitag,18:45,ges,512,53,114,29,186,150,492,193,43,146,129,143,223,136,376,224
2,Freitag,19:00,ges,504,52,129,28,186,150,505,198,52,148,131,142,225,136,366,223
2,Freitag,19:15,ges,486,51,133,28,186,150,519,203,61,148,133,140,234,139,348,222
2,Freitag,19:30,ges,485,54,147,30,186,150,535,208,72,149,138,136,238,139,328,218
2,Freitag,19:45,ges,488,56,156,32,186,170,548,210,84,150,142,134,241,140,315,215
2,Freitag,20:00,ges,492,56,170,32,186,170,555,210,99,151,148,130,245,139,289,215
2,Freitag,20:15,ges,499,57,181,32,186,170,568,211,113,153,152,131,252,138,282,218
2,Freitag,20:30,ges,505,59,192,32,158,170,582,159,122,154,154,131,261,138,284,220
2,Freitag,20:45,ges,511,62,202,32,148,170,582,160,128,ges,158,138,272,150,291,224
2,Freitag,21:00,ges,517,47,208,36,56,75,592,112,134,ges,160,142,277,157,295,226
2,Freitag,21:15,ges,517,47,208,ges,ges,ges,592,ges,134,ges,160,142,277,157,295,226
2,Freitag,21:30,ges,517,47,208,ges,ges,ges,592,ges,134,ges,160,142,277,157,295,226
2,Freitag,21:45,ges,517,47,208,ges,ges,ges,592,ges,134,ges,160,142,277,157,295,226
2,Freitag,22:00,ges,517,47,208,ges,ges,ges,592,ges,134,ges,160,142,277,157,295,226
2,Freitag,22:15,ges,517,ges,208,ges,ges,ges,592,ges,134,ges,160,142,277,157,295,226
2,Freitag,22:30,ges,517,ges,208,ges,ges,ges,592,ges,134,ges,160,142,277,157,295,226
2,Freitag,22:45,ges,517,ges,208,ges,ges,ges,592,ges,134,ges,160,142,277,157,295,226
2,Freitag,23:00,ges,517,ges,208,ges,ges,ges,592,ges,134,ges,160,142,277,157,295,226
2,Freitag,23:15,ges,634,ges,313,ges,ges,ges,654,ges,ges,ges,192,191,322,200,475,256
2,Freitag,23:30,ges,634,ges,313,ges,ges,ges,654,ges,ges,ges,192,191,322,200,475,256
2,Freitag,23:45,ges,634,ges,313,ges,ges,ges,654,ges,ges,ges,192,191,322,200,475,256
2,Samstag,00:00,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,191,ges,ges,475,256
2,Samstag,00:15,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,191,ges,ges,475,256
2,Samstag,00:30,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,191,ges,ges,475,256
2,Samstag,00:45,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,191,ges,ges,475,256
2,Samstag,01:00,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,191,ges,ges,475,256
2,Samstag,01:15,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,191,ges,ges,475,256
2,Samstag,01:30,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,191,ges,ges,475,256
2,Samstag,01:45,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,191,ges,ges,475,256
2,Samstag,02:00,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,191,ges,ges,475,256
2,Samstag,02:15,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,191,ges,ges,475,256
2,Samstag,02:30,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,191,ges,ges,475,256
2,Samstag,02:45,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,191,ges,ges,475,256
2,Samstag,03:00,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,191,ges,ges,475,256
2,Samstag,03:15,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,191,ges,ges,475,256
2,Samstag,03:30,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,191,ges,ges,475,256
2,Samstag,03:45,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,191,ges,ges,475,256
2,Samstag,04:00,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,191,ges,ges,475,256
2,Samstag,04:15,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,191,ges,ges,475,256
2,Samstag,04:30,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,191,ges,ges,475,256
2,Samstag,04:45,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,191,ges,ges,475,256
2,Samstag,05:00,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,191,ges,ges,475,256
2,Samstag,05:15,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,191,ges,ges,475,256
2,Samstag,05:30,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,191,ges,ges,475,256
2,Samstag,05:45,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,191,ges,ges,475,256
2,Samstag,06:00,ges,ges,ges,315,ges,ges,ges,ges,ges,ges,ges,ges,184,ges,210,468,250
2,Samstag,06:15,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,191,ges,200,475,256
2,Samstag,06:30,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,191,ges,200,475,256
2,Samstag,06:45,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,191,ges,200,475,256
2,Samstag,07:00,ges,634,25,313,18,148,308,654,60,ges,ges,192,191,322,200,475,256
2,Samstag,07:15,ges,655,168,347,44,298,308,650,151,ges,ges,203,213,343,215,575,268
2,Samstag,07:30,ges,652,173,348,44,120,365,643,203,ges,152,202,214,342,215,575,268
2,Samstag,07:45,ges,651,170,345,53,120,365,639,202,ges,156,201,212,342,214,575,268
2,Samstag,08:00,ges,648,170,344,53,233,365,630,198,150,156,200,211,343,216,575,268
2,Samstag,08:15,ges,646,166,342,58,233,365,628,195,149,155,198,210,342,216,575,268
2,Samstag,08:30,ges,644,164,341,58,233,365,619,193,143,156,196,210,342,212,575,268
2,Samstag,08:45,ges,643,162,336,58,213,360,606,188,132,155,192,206,341,210,575,268
2,Samstag,09:00,ges,634,154,322,57,326,360,588,179,112,154,183,205,336,208,574,268
2,Samstag,09:15,ges,621,144,308,55,233,360,567,177,95,152,167,205,332,206,574,268
2,Samstag,09:30,ges,604,130,289,53,326,360,534,169,72,150,150,202,322,202,572,267
2,Samstag,09:45,ges,586,110,254,51,233,348,499,160,46,148,131,196,310,196,570,267
2,Samstag,10:00,ges,547,80,205,48,326,348,441,146,7,143,102,191,292,190,566,265
2,Samstag,10:15,ges,508,56,155,43,326,310,382,131,2,139,64,186,271,183,561,262
2,Samstag,10:30,ges,471,34,114,39,233,248,325,110,0,134,32,180,254,176,554,260
2,Samstag,10:45,ges,430,3,72,36,326,235,280,86,0,123,16,178,238,171,543,258
2,Samstag,11:00,ges,394,0,28,31,326,215,232,66,0,118,10,170,212,167,537,254
2,Samstag,11:15,ges,354,2,8,28,326,198,191,54,0,118,10,164,192,161,528,251
2,Samstag,11:30,ges,311,1,4,24,326,182,145,38,0,118,4,158,170,156,517,250
2,Samstag,11:45,ges,259,0,0,20,176,170,107,24,0,118,0,154,148,148,502,249
2,Samstag,12:00,ges,210,0,0,17,176,166,76,13,0,118,0,149,124,142,487,247
2,Samstag,12:15,ges,167,0,0,15,176,108,52,14,0,118,0,142,101,134,480,246
2,Samstag,12:30,ges,138,0,0,11,176,104,28,8,0,118,0,138,80,124,479,245
2,Samstag,12:45,ges,106,0,0,9,158,104,26,6,0,118,0,127,63,115,475,245
2,Samstag,13:00,ges,78,0,0,8,158,0,24,1,0,118,0,121,42,108,476,244
2,Samstag,13:15,ges,67,0,0,6,148,0,20,0,0,118,0,119,32,102,477,244
2,Samstag,13:30,ges,58,0,1,4,28,0,19,2,0,118,0,122,25,92,482,246
2,Samstag,13:45,ges,54,0,1,5,35,0,17,5,0,118,0,125,24,84,485,246
2,Samstag,14:00,ges,60,0,0,4,33,0,16,3,0,118,0,126,22,73,489,244
2,Samstag,14:15,ges,65,1,0,6,28,8,19,8,0,118,0,124,19,66,487,246
2,Samstag,14:30,ges,78,2,3,6,28,10,28,16,0,118,1,126,8,65,492,245
2,Samstag,14:45,ges,103,2,3,8,33,10,30,30,0,118,1,126,6,60,492,246
2,Samstag,15:00,ges,124,0,1,4,5,10,48,38,0,118,2,125,13,60,490,246
2,Samstag,15:15,ges,146,0,5,6,5,10,66,48,0,118,0,124,17,58,490,246
2,Samstag,15:30,ges,172,0,6,9,33,10,75,54,0,118,2,126,23,57,492,249
2,Samstag,15:45,ges,189,4,5,10,126,10,84,64,0,118,0,126,31,63,493,250
2,Samstag,16:00,ges,219,6,8,12,126,10,106,73,0,118,0,128,35,70,491,249
2,Samstag,16:15,ges,250,9,15,16,126,10,132,86,0,118,1,132,47,72,492,250
2,Samstag,16:30,ges,290,12,17,19,126,10,152,95,0,118,2,133,55,78,485,251
2,Samstag,16:45,ges,322,16,22,22,126,10,176,106,0,119,6,134,63,86,478,250
2,Samstag,17:00,ges,352,25,32,26,126,10,212,116,0,120,11,137,84,92,465,246
2,Samstag,17:15,ges,376,30,44,30,126,10,243,125,0,124,15,137,93,94,452,246
2,Samstag,17:30,ges,388,36,54,32,126,10,276,138,1,127,26,137,111,96,437,246
2,Samstag,17:45,ges,417,39,61,34,126,10,314,152,1,129,31,139,130,95,422,244
2,Samstag,18:00,ges,432,40,73,33,98,10,357,164,2,132,35,135,151,97,410,242
2,Samstag,18:15,ges,450,48,88,34,34,10,396,171,1,134,43,130,164,98,400,239
2,Samstag,18:30,ges,465,51,100,33,126,10,432,184,10,137,55,129,178,99,386,237
2,Samstag,18:45,ges,474,54,109,34,126,10,464,193,23,141,64,127,185,104,378,232
2,Samstag,19:00,ges,456,52,118,34,34,10,484,200,32,143,75,126,192,105,363,226
2,Samstag,19:15,ges,430,48,127,34,126,10,496,207,42,145,83,123,203,110,347,224
2,Samstag,19:30,ges,426,47,141,34,126,10,516,212,58,148,89,122,208,115,322,218
2,Samstag,19:45,ges,435,48,156,35,121,10,538,214,70,149,100,125,214,118,293,213
2,Samstag,20:00,ges,440,48,170,36,126,10,551,219,88,152,112,126,215,122,277,212
2,Samstag,20:15,ges,447,48,182,34,121,10,566,223,109,156,125,132,221,124,257,209
2,Samstag,20:30,ges,462,48,194,34,121,10,575,225,118,157,132,139,231,128,244,209
2,Samstag,20:45,ges,468,51,210,34,28,10,583,225,126,ges,135,146,243,140,230,208
2,Samstag,21:00,ges,474,52,221,7,28,2,592,174,130,ges,144,152,249,147,229,208
2,Samstag,21:15,ges,474,52,221,ges,ges,ges,592,ges,130,ges,144,152,249,147,229,208
2,Samstag,21:30,ges,474,52,221,ges,ges,ges,592,ges,130,ges,144,152,249,147,229,208
2,Samstag,21:45,ges,474,52,221,ges,ges,ges,592,ges,130,ges,144,152,249,147,229,208
2,Samstag,22:00,ges,474,52,221,ges,ges,ges,592,ges,130,ges,144,152,249,147,229,208
2,Samstag,22:15,ges,474,ges,221,ges,ges,ges,592,ges,130,ges,144,152,249,147,229,208
2,Samstag,22:30,ges,474,ges,221,ges,ges,ges,592,ges,130,ges,144,152,249,147,229,208
2,Samstag,22:45,ges,474,ges,221,ges,ges,ges,592,ges,130,ges,144,152,249,147,229,208
2,Samstag,23:00,ges,474,ges,221,ges,ges,ges,592,ges,130,ges,144,152,249,147,229,208
2,Samstag,23:15,ges,610,ges,309,ges,ges,ges,657,ges,ges,ges,191,186,292,191,405,226
2,Samstag,23:30,ges,610,ges,309,ges,ges,ges,657,ges,ges,ges,191,186,292,191,405,226
2,Samstag,23:45,ges,610,ges,309,ges,ges,ges,657,ges,ges,ges,191,186,292,191,405,226
3,Sonntag,00:00,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,173,ges,ges,353,240
3,Sonntag,00:15,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,173,ges,ges,353,240
3,Sonntag,00:30,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,173,ges,ges,353,240
3,Sonntag,00:45,ges,ges,ges,314,ges,ges,ges,ges,ges,ges,ges,ges,175,ges,ges,359,239
3,Sonntag,01:00,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,173,ges,ges,353,240
3,Sonntag,01:15,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,173,ges,ges,353,240
3,Sonntag,01:30,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,173,ges,ges,353,240
3,Sonntag,01:45,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,173,ges,ges,353,240
3,Sonntag,02:00,ges,ges,ges,308,ges,ges,ges,ges,ges,ges,ges,ges,168,ges,ges,334,232
3,Sonntag,02:15,ges,ges,ges,308,ges,ges,ges,ges,ges,ges,ges,ges,168,ges,ges,334,232
3,Sonntag,02:30,ges,ges,ges,308,ges,ges,ges,ges,ges,ges,ges,ges,168,ges,ges,334,232
3,Sonntag,02:45,ges,ges,ges,308,ges,ges,ges,ges,ges,ges,ges,ges,168,ges,ges,334,232
3,Sonntag,03:00,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,173,ges,ges,353,240
3,Sonntag,03:15,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,173,ges,ges,353,240
3,Sonntag,03:30,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,173,ges,ges,353,240
3,Sonntag,03:45,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,173,ges,ges,353,240
3,Sonntag,04:00,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,173,ges,ges,353,240
3,Sonntag,04:15,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,173,ges,ges,353,240
3,Sonntag,04:30,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,173,ges,ges,353,240
3,Sonntag,04:45,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,173,ges,ges,353,240
3,Sonntag,05:00,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,173,ges,ges,353,240
3,Sonntag,05:15,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,173,ges,ges,353,240
3,Sonntag,05:30,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,173,ges,ges,353,240
3,Sonntag,05:45,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,173,ges,ges,353,240
3,Sonntag,06:00,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,173,ges,187,353,240
3,Sonntag,06:15,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,173,ges,187,353,240
3,Sonntag,06:30,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,173,ges,187,353,240
3,Sonntag,06:45,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,173,ges,187,353,240
3,Sonntag,07:00,ges,ges,ges,313,ges,ges,ges,ges,ges,ges,ges,ges,173,291,187,353,240
3,Sonntag,07:15,ges,ges,ges,355,ges,ges,ges,ges,ges,ges,ges,ges,187,324,207,558,270
3,Sonntag,07:30,ges,ges,ges,355,ges,ges,ges,ges,ges,ges,ges,ges,186,325,206,558,270
3,Sonntag,07:45,ges,ges,ges,355,ges,ges,ges,ges,ges,ges,ges,ges,186,325,206,558,270
3,Sonntag,08:00,ges,ges,ges,355,ges,ges,ges,ges,ges,ges,ges,ges,186,326,206,558,270
3,Sonntag,08:15,ges,ges,ges,355,ges,ges,ges,ges,ges,ges,ges,ges,185,327,207,558,270
3,Sonntag,08:30,ges,ges,ges,354,ges,ges,ges,ges,ges,ges,ges,ges,184,328,206,558,270
3,Sonntag,08:45,ges,ges,ges,354,ges,ges,ges,ges,ges,ges,ges,ges,185,329,206,559,270
3,Sonntag,09:00,ges,631,ges,354,27,180,60,644,ges,ges,ges,206,185,329,205,559,270
3,Sonntag,09:15,ges,628,ges,354,0,180,60,644,ges,ges,ges,205,185,329,206,559,272
3,Sonntag,09:30,ges,626,ges,354,0,180,60,643,ges,ges,ges,199,186,329,206,558,272
3,Sonntag,09:45,ges,620,ges,352,0,180,60,641,ges,ges,ges,195,184,331,206,556,272
3,Sonntag,10:00,ges,610,ges,349,0,180,60,634,ges,150,ges,186,184,333,208,555,271
3,Sonntag,10:15,ges,604,ges,347,0,180,60,630,ges,150,ges,183,185,337,208,546,269
3,Sonntag,10:30,ges,601,ges,345,0,180,60,625,ges,150,ges,183,187,345,210,533,266
3,Sonntag,10:45,ges,599,ges,344,0,180,60,622,ges,150,ges,186,187,351,212,515,264
3,Sonntag,11:00,ges,596,ges,341,0,180,60,618,ges,150,ges,186,188,359,215,493,262
3,Sonntag,11:15,ges,592,ges,339,0,180,60,615,ges,150,ges,188,190,367,220,478,260
3,Sonntag,11:30,ges,587,ges,338,0,180,60,614,ges,149,ges,193,193,373,226,463,257
3,Sonntag,11:45,ges,589,ges,335,0,180,60,607,ges,147,ges,199,193,378,226,455,255
3,Sonntag,12:00,ges,581,ges,332,0,180,60,605,ges,145,ges,205,193,382,224,445,256
3,Sonntag,12:15,ges,579,ges,330,0,180,60,603,ges,144,ges,208,194,382,224,440,255
3,Sonntag,12:30,ges,574,ges,327,0,180,60,603,ges,143,ges,213,194,385,223,433,255
3,Sonntag,12:45,ges,573,ges,323,0,180,60,604,ges,142,ges,217,193,387,219,431,254
3,Sonntag,13:00,ges,572,ges,321,0,180,60,607,ges,139,ges,220,192,384,219,434,254
3,Sonntag,13:15,ges,571,ges,321,0,180,60,604,ges,136,ges,221,192,382,215,434,253
3,Sonntag,13:30,ges,570,ges,321,0,180,60,608,ges,133,ges,226,188,377,210,435,253
3,Sonntag,13:45,ges,571,ges,317,0,180,60,613,ges,130,ges,226,188,374,205,427,253
3,Sonntag,14:00,ges,571,ges,316,0,180,60,613,ges,128,ges,227,189,372,205,417,255
3,Sonntag,14:15,ges,572,ges,316,0,180,60,616,ges,127,ges,226,191,373,206,419,255
3,Sonntag,14:30,ges,570,ges,318,0,180,60,617,ges,128,ges,230,191,371,211,416,256
3,Sonntag,14:45,ges,566,ges,316,0,180,60,617,ges,127,ges,231,191,377,215,409,257
3,Sonntag,15:00,ges,567,ges,313,0,180,60,617,ges,127,ges,231,190,378,216,407,259
3,Sonntag,15:15,ges,558,ges,311,0,180,60,621,ges,129,ges,228,192,378,218,405,260
3,Sonntag,15:30,ges,551,ges,311,0,180,60,619,ges,132,ges,228,190,380,219,407,260
3,Sonntag,15:45,ges,540,ges,310,0,180,60,632,ges,132,ges,228,190,381,220,409,263
3,Sonntag,16:00,ges,536,ges,308,0,180,60,637,ges,133,ges,226,188,381,220,413,265
3,Sonntag,16:15,ges,538,ges,309,0,180,60,643,ges,131,ges,227,187,381,220,409,265
3,Sonntag,16:30,ges,535,ges,312,0,180,60,570,ges,132,ges,229,189,389,229,409,265
3,Sonntag,16:45,ges,519,ges,310,0,180,60,461,ges,135,ges,230,189,388,231,410,265
3,Sonntag,17:00,ges,516,ges,309,0,180,60,473,ges,136,ges,230,188,389,231,421,264
3,Sonntag,17:15,ges,512,ges,309,0,180,60,492,ges,139,ges,229,188,389,231,418,263
3,Sonntag,17:30,ges,498,ges,312,0,180,60,513,ges,140,ges,228,186,389,230,407,261
3,Sonntag,17:45,ges,478,ges,310,0,180,60,537,ges,140,ges,231,180,385,226,393,259
3,Sonntag,18:00,ges,468,ges,306,0,180,60,537,ges,140,ges,231,176,382,222,386,256
3,Sonntag,18:15,ges,471,ges,304,0,180,60,553,ges,140,ges,231,172,382,219,380,253
3,Sonntag,18:30,ges,474,ges,299,0,90,60,571,ges,140,ges,234,175,381,220,378,253
3,Sonntag,18:45,ges,481,ges,297,0,0,60,584,ges,141,ges,235,173,378,216,373,252
3,Sonntag,19:00,ges,488,ges,299,0,0,0,598,ges,142,ges,234,170,377,216,365,253
3,Sonntag,19:15,ges,494,ges,302,0,0,0,610,ges,144,ges,236,171,374,216,362,253
3,Sonntag,19:30,ges,516,ges,310,0,0,0,601,ges,145,ges,236,172,374,218,363,253
3,Sonntag,19:45,ges,525,ges,318,0,0,0,614,ges,146,ges,237,173,376,219,364,253
3,Sonntag,20:00,ges,536,ges,327,0,0,0,615,ges,147,ges,239,175,376,219,392,254
3,Sonntag,20:15,ges,547,ges,332,0,0,0,624,ges,149,ges,241,177,379,222,390,254
3,Sonntag,20:30,ges,555,ges,337,0,0,0,632,ges,150,ges,244,178,388,237,396,255
3,Sonntag,20:45,ges,560,ges,342,0,0,0,641,ges,150,ges,245,180,393,240,396,256
3,Sonntag,21:00,ges,577,ges,346,0,0,0,652,ges,150,ges,249,182,395,243,397,257
3,Sonntag,21:15,ges,577,ges,346,ges,ges,ges,652,ges,150,ges,249,182,395,243,397,257
3,Sonntag,21:30,ges,577,ges,346,ges,ges,ges,652,ges,150,ges,249,182,395,243,397,257
3,Sonntag,21:45,ges,577,ges,346,ges,ges,ges,652,ges,150,ges,249,182,395,243,397,257
3,Sonntag,22:00,ges,577,ges,346,ges,ges,ges,652,ges,150,ges,249,182,395,243,397,257
3,Sonntag,22:15,ges,577,ges,346,ges,ges,ges,652,ges,150,ges,249,182,395,243,397,257
3,Sonntag,22:30,ges,577,ges,346,ges,ges,ges,652,ges,150,ges,249,182,395,243,397,257
3,Sonntag,22:45,ges,577,ges,346,ges,ges,ges,652,ges,150,ges,249,182,395,243,397,257
3,Sonntag,23:00,ges,577,ges,346,ges,ges,ges,652,ges,150,ges,249,182,395,243,397,257
3,Sonntag,23:15,ges,637,ges,364,ges,ges,ges,695,ges,ges,ges,254,205,417,251,524,278
3,Sonntag,23:30,ges,637,ges,364,ges,ges,ges,695,ges,ges,ges,254,205,417,251,524,278
3,Sonntag,23:45,ges,637,ges,364,ges,ges,ges,695,ges,ges,ges,254,205,417,251,524,278
3,Montag,00:00,ges,ges,ges,364,ges,ges,ges,ges,ges,ges,ges,ges,201,ges,ges,531,276
3,Montag,00:15,ges,ges,ges,364,ges,ges,ges,ges,ges,ges,ges,ges,201,ges,ges,531,276
3,Montag,00:30,ges,ges,ges,364,ges,ges,ges,ges,ges,ges,ges,ges,201,ges,ges,531,276
3,Montag,00:45,ges,ges,ges,364,ges,ges,ges,ges,ges,ges,ges,ges,201,ges,ges,531,276
